FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;APPROACH LIGHTING TYPE;;;1A;APPROACH LIGHTING TYPE;;1823/1;1-3;M*
2;RUNWAY LIGHTING;;;2A;RUNWAY LIGHTING;;1823/2;2-2;M*
3;VISUAL GLIDE SLOPE LIGHTING;;;3A;VISUAL GLIDE SLOPE LIGHTING;;1823/3;1-2;M*
