FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MIO CAPABILITY;;;1A;WARFARE DISCIPLINE CAPABILITY;;1114/5;1-2;M
2;SUBMARINE MIO READINESS;;;2A;SUBMARINE WARFARE READINESS;;1230/2;1-1;C
3;SUBMARINE MIO CREW CAPABILITY;;;3A;CREW PROFICIENCY;;1806/2;1-1;C
4;MIO ENABLERS;;;4A;SUBMARINE MIO ENABLER;;1114/12;3-6;C*
