FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;RIGHT BANK HEIGHT IN METRES;;;1A;RIGHT BANK HEIGHT ABOVE WATER LEVEL IN METRES;HAW;1651/9;1-4;M
;RIGHT BANK HEIGHT IN METRES;;;1B;RIGHT BANK HEIGHT ABOVE GROUND LEVEL IN METRES;;1651/14;;
2;LEFT BANK HEIGHT IN METRES;;;2A;LEFT BANK HEIGHT ABOVE WATER LEVEL IN METRES;HAW;1651/10;1-4;M
;LEFT BANK HEIGHT IN METRES;;;2B;LEFT BANK HEIGHT ABOVE GROUND LEVEL IN METRES;;1651/15;;
