FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;CODEWORD MEANING;;;1A;CODEWORD MEANING;;1020/9;1-32;M
2;CODEWORD;;;2A;CODEWORD;;1020/8;1-15;M
3;DAY-TIME START;;;3A;DAY-TIME START;;2000;7-7;O
4;DAY-TIME STOP;;;4A;DAY-TIME STOP;;2000;7-7;C
