FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;UNIT DESIGNATOR;;;1A;UNIT;;1022/57;1-30;M*
;UNIT DESIGNATOR;;;1B;NAVAL ORGANIZATION DESIGNATOR;NOD;2143;;
