FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;TACAN CHANNEL;;;1A;TACAN CHANNEL;;1012/14;1-4;M
2;TACAN IDENTIFIERS;;;2A;TACAN IDENTIFIERS;;1620/1;2-3;M
3;CAPABILITY TO CHANGE AT SEA;;;3A;CAPABILITY TO CHANGE AT SEA;;1027/42;2-3;M
4;TACAN NOMENCLATURE;;;4A;TACAN NOMENCLATURE;;1022/211;3-10;O
