FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;TARGET GEOGRAPHIC LOCATION;;;1A;LATITUDE AND LONGITUDE, MINUTES, 0-4 DECIMAL PLACES;;2571;1-22;M
;TARGET GEOGRAPHIC LOCATION;;;1B;UNIVERSAL TRANSVERSE MERCATOR (UTM);UTM;2572;;
;TARGET GEOGRAPHIC LOCATION;;;1C;MILITARY GRID REFERENCE SYSTEM (UTM) (MGRS-UTM);MGRS;2573;;
;TARGET GEOGRAPHIC LOCATION;;;1D;UNIVERSAL POLAR STEREOGRAPHIC (UPS);UPS;2574;;
;TARGET GEOGRAPHIC LOCATION;;;1E;MILITARY GRID REFERENCE SYSTEM (UPS) (MGRS-UPS);MUPS;2575;;
;TARGET GEOGRAPHIC LOCATION;;;1F;NATIONAL GRID SYSTEM COORDINATES;GRID;1911/1;;
2;COUNTRY;;;2A;COUNTRY;;1026/18;2-2;M
3;COORDINATES DATUM;;;3A;COORDINATES DATUM;;1195/2;3-3;M
4;REMARKS;;;4A;REMARKS;;1357/28;1-68;O
