FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;BOATLANE AXIS IN DEGREES TRUE;;;1A;BOATLANE AXIS IN DEGREES TRUE;;1439/10;3-5;M
2;BOAT LANE LENGTH IN FEET, YARDS OR METRES;;;2A;BOAT LANE LENGTH IN FEET, YARDS OR METRES;;2454;2-7;M
3;BOAT LANE WIDTH (FEET, YARDS OR METRES);;;3A;BOAT LANE WIDTH (FEET, YARDS OR METRES);;2451;2-7;M
4;RETURN LANE SIDE;;;4A;RETURN LANE SIDE;;1118/7;1-1;O
5;RETURN LANE WIDTH (FEET, YARDS OR METRES);;;5A;RETURN LANE WIDTH (FEET, YARDS OR METRES);;2451;2-7;C
