FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;SEQUENCE POINT NUMBER (1-30);;;1A;SEQUENCE POINT NUMBER (1-30);;1012/267;1-2;M*
2;SEQUENCE POINT;;;2A;UNIVERSAL TRANSVERSE MERCATOR (UTM);;2572;16-16;M*
