FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;AIRCRAFT NOMENCLATURE;;;1A;AIRCRAFT NOMENCLATURE;;1714/4;1-54;M
2;PRODUCTION COUNTRY;;;2A;PRODUCTION COUNTRY;;1026/21;2-2;M
3;AIRCRAFT MANUFACTURER;;;3A;AIRCRAFT MANUFACTURER;;1022/297;1-54;M
4;FACTORY OF ORIGIN;;;4A;FACTORY OF ORIGIN;;1022/237;1-54;M
