FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;TRANSFER METHOD INDICATOR;;;1A;TRANSFER METHOD INDICATOR;;1664/1;6-8;M
