FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;LINK 11 NET SPEED SETTING;;;1A;LINK 11 NET SPEED SETTING;;1593/14;4-5;M
2;DOPPLER ON OR OFF INDICATOR;;;2A;DOPPLER ON OR OFF INDICATOR;;1304/5;2-3;M
3;LINK 11 CRYPTOGRAPHIC MODE;;;3A;LINK 11 CRYPTOGRAPHIC MODE;;1624/1;1-5;M
4;LINK 11 WAVE FORM;;;4A;LINK 11 WAVE FORM;;1816/1;4-4;M
5;SATELLITE EXTENDED TIME OUT FRAMES;;;5A;SATELLITE EXTENDED TIME OUT FRAMES;;1593/30;2-3;O
