FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;COMMON NATO TRACK NUMBER;;;1A;COMMON NATO TRACK NUMBER;NTN;1625/5;5-6;M
;COMMON NATO TRACK NUMBER;;;1B;COMMON NATO TRACK NUMBER, 6 DIGIT;TN;1625/6;;
2;NUMBER OF AIRCRAFT INVOLVED;;;2A;NUMBER OF AIRCRAFT INVOLVED;;1044/2;1-3;O
3;ENEMY HEADING IN DEGREES;;;3A;ENEMY HEADING IN DEGREES;;2065;4-4;O
4;ENEMY AIRCRAFT SPEED;;;4A;ENEMY AIRCRAFT SPEED;;2063;4-7;O
5;ALTITUDE OF TARGET;;;5A;ENEMY ALTITUDE IN HUNDREDS OF FEET;;1255/15;3-7;O
;ALTITUDE OF TARGET;;;5B;FLIGHT LEVEL;FL;2129;;
;ALTITUDE OF TARGET;;;5C;ALTITUDE BAND;AB;2100;;
