FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MIJI TARGET TYPE;;;1A;MIJI TARGET TYPE;;1509/1;3-5;M*
