FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;ORIGINATING UNIT IDENTIFIER;;;1A;ORIGINATING UNIT IDENTIFIER;;1028/19;1-9;M
2;AIRCRAFT TRACK NUMBER;;;2A;AIRCRAFT TRACK NUMBER;;1625/4;1-5;M
3;AIRCRAFT TRACK IDENTIFICATION CODE;;;3A;AIRCRAFT TRACK IDENTIFICATION CODE;;1271/2;1-1;M
4;TRACK CONFIDENCE LEVEL;;;4A;TRACK CONFIDENCE LEVEL;;1123/3;1-1;O
