FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;SONOBUOY TYPE;;;1A;SONOBUOY TYPE;;1444/1;5-8;M
2;MAXIMUM ACTIVE DETECTION RANGE OF TARGET;;;2A;MAXIMUM ACTIVE DETECTION RANGE OF TARGET;;2435;3-8;M
3;MODE UTILIZED FOR MAXIMUM DETECTION RANGES;;;3A;MODE UTILIZED FOR MAXIMUM DETECTION RANGES;;1498/3;2-5;C
;MODE UTILIZED FOR MAXIMUM DETECTION RANGES;;;3B;CW MODE UTILIZED FOR MAXIMUM DETECTION;;2007;;
4;VARIABLE LINE ARRAY DIFAR MODE;;;4A;VARIABLE LINE ARRAY DIFAR MODE;;1443/2;2-4;C
5;HYDROPHONE DEPTH, FEET OR METRES, DECIMAL PERMITTED;;;5A;HYDROPHONE DEPTH, FEET OR METRES, DECIMAL PERMITTED;;2264;2-7;M
6;TARGET ASPECT;;;6A;TARGET ASPECT;;1707/2;3-5;O
