FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;FLIGHT TIME CATEGORY;;;1A;FLIGHT TIME CATEGORY;;1393/1;3-9;M
2;FLIGHT TIME IN HOURS;;;2A;FLIGHT TIME IN HOURS;;1047/3;1-7;M
3;NUMBER OF SORTIES, 0-9999;;;3A;NUMBER OF SORTIES, 0-9999;;1044/32;1-4;M
