FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;TRACK QUALITY DELTA TIME IN SECONDS;;;1A;TRACK QUALITY DELTA TIME IN SECONDS;;1073/12;1-2;O
2;TRACK QUALITY LOST TRACK SUBTRACTION PARAMETER;;;2A;TRACK QUALITY LOST TRACK SUBTRACTION PARAMETER;;1593/13;1-2;C
