FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MILITARY LOAD CLASSIFICATION (TRACKED);;;1A;MILITARY LOAD CLASSIFICATION (TRACKED);;1253/6;1-3;M
2;MILITARY LOAD CLASSIFICATION (WHEELED);;;2A;MILITARY LOAD CLASSIFICATION (WHEELED);;1253/7;1-3;M
