FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;IMAGE TYPE, ABBREVIATED;;;1A;IMAGE TYPE, ABBREVIATED;;1677/9;2-2;M
2;SUBJECTIVE IMAGE QUALITY;;;2A;SUBJECTIVE IMAGE QUALITY;;1675/5;1-1;O
3;SUBJECTIVE DETAIL;;;3A;SUBJECTIVE DETAIL;;1675/7;1-1;O
4;IMAGE QUALITY AND RATING SCALE REFERENCE;;;4A;IMAGE QUALITY AND RATING SCALE REFERENCE;;2671;6-7;O
5;OBJECT VIEW;;;5A;OBJECT VIEW;;1433/3;3-6;O
6;PRIMARY ORDER OF BATTLE ASSOCIATION;;;6A;PRIMARY ORDER OF BATTLE ASSOCIATION;;1670/2;1-1;O
7;REMARKS;;;7A;REMARKS;;1357/28;1-68;O
