FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;SPECIAL TRACK NUMBER OR BLOCK;;;1A;DATA LINK TRACK NUMBER;;1625/1;4-11;M
;SPECIAL TRACK NUMBER OR BLOCK;;;1B;DATA LINK TRACK NUMBER BLOCK;;2605;;
2;SPECIAL TRACK NUMBER DESCRIPTION;;;2A;SPECIAL TRACK NUMBER DESCRIPTION;;1363/17;1-40;M
