FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MISSION NUMBER;;;1A;MISSION NUMBER;;1012/69;1-8;M
2;CALL SIGN OF SAR UNIT;;;2A;CALL SIGN OF SAR UNIT;;1129/12;1-17;M
3;ACTIVITY TYPE;;;3A;ACTIVITY TYPE;;1299/1;1-8;M
4;PRIMARY FREQUENCY;;;4A;PRIMARY FREQUENCY IN MEGAHERTZ;;1068/3;1-8;O
;PRIMARY FREQUENCY;;;4B;PRIMARY FREQUENCY DESIGNATOR;;1396/2;;
5;SECONDARY FREQUENCY;;;5A;SECONDARY FREQUENCY IN MEGAHERTZ;;1068/4;1-8;O
;SECONDARY FREQUENCY;;;5B;SECONDARY FREQUENCY DESIGNATOR;;1396/3;;
6;OTHER SAR UNIT COMMENTS;;;6A;OTHER SAR UNIT COMMENTS;;1357/10;1-14;O
