FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;COMMAND RELATIONSHIP QUALIFIER;;;1A;COMMAND RELATIONSHIP QUALIFIER;;1130/34;3-3;M
2;COMMAND RELATIONSHIP TYPE;;;2A;COMMAND RELATIONSHIP TYPE;;1660/2;1-5;M
