FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;COMMAND RELATIONSHIP INDICATOR;;;1A;COMMAND RELATIONSHIP INDICATOR;;1660/3;7-11;M
