FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;SERIAL LETTER;;;1A;SERIAL LETTER;;1102/3;1-1;M
