FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;ORGANIZATION FUNCTION;;;1A;ORGANIZATION FUNCTION;;1496/4;5-7;M
