FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;FORECAST OR REQUEST;;;1A;FORECAST OR REQUEST;;1130/56;7-8;M
