FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MISSION FIRED INDICATOR;;;1A;MISSION FIRED INDICATOR;;1553/3;3-3;O
2;TARGET CONFIRMATION STATUS;;;2A;TARGET CONFIRMATION STATUS;;1268/4;3-3;O
