FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;HCS NAME;;;1A;HCS NAME;;1022/340;1-38;M
2;HELICOPTER CONTROL SHIP (HCS) CALL SIGN;;;2A;HELICOPTER CONTROL SHIP (HCS) CALL SIGN;;1129/52;1-38;M
3;ALTERNATIVE HELICOPTER CONTROL SHIP (AHCS) CALL SIGN;;;3A;ALTERNATIVE HELICOPTER CONTROL SHIP (AHCS) CALL SIGN;;1129/55;1-38;M
4;PRIMARY FREQUENCY IN MEGAHERTZ, .0000001 - 99999999;;;4A;PRIMARY FREQUENCY IN MEGAHERTZ, .0000001 - 99999999;PRI;1068/13;1-16;M
5;SECONDARY FREQUENCY IN MEGAHERTZ;;;5A;SECONDARY FREQUENCY IN MEGAHERTZ;;1068/4;2-8;M
6;HCS LANDING ZONE NAME;;;6A;HCS LANDING ZONE NAME;;1022/337;1-20;M*
