FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;NUMBER OF SPANS;;;1A;NUMBER OF SPANS;;1044/349;1-2;M
2;LENGTH OF LONGEST SPAN IN METRES;;;2A;LENGTH OF LONGEST SPAN IN METRES;;1657/15;1-3;M
