FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;INTELLIGENCE SECURITY CLASSIFICATION, ABBREVIATED;;;1A;INTELLIGENCE SECURITY CLASSIFICATION, ABBREVIATED;;1288/3;1-1;M
2;SECURITY CLASSIFICATION AUTHORITY;;;2A;SECURITY CLASSIFICATION AUTHORITY;;1022/319;1-54;O
3;SPECIAL HANDLING CODEWORD;;;3A;SPECIAL HANDLING CODEWORD;;1020/12;1-32;O
4;RELEASABILITY;;;4A;RELEASABILITY;;1822/7;1-54;O
5;REMARKS;;;5A;REMARKS;;1357/28;1-68;O
