FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;PATROL ROUTE INDICATOR;;;1A;PATROL ROUTE INDICATOR;;1586/2;2-3;M
