FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MET DATA LIMITS;;;1A;MET DATA LIMITS;;2423;6-6;M
