FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;PRIMARY FREQUENCY;;;1A;PRIMARY FREQUENCY;;2064;3-14;M
2;PRIMARY COMMUNICATIONS NET DESIGNATOR;;;2A;PRIMARY COMMUNICATIONS NET DESIGNATOR;;1305/6;1-10;M
3;MARITIME COMMUNICATIONS PRIMARY CHANNEL NUMBER;;;3A;MARITIME COMMUNICATIONS PRIMARY CHANNEL NUMBER;;2080;3-5;M
4;ALTERNATE FREQUENCY;;;4A;ALTERNATE FREQUENCY;;2064;3-14;M*
5;ALTERNATE COMMUNICATIONS NET DESIGNATOR;;;5A;ALTERNATE COMMUNICATIONS NET DESIGNATOR;;1305/8;1-10;M*
6;MARITIME COMMUNICATIONS ALTERNATE CHANNEL NUMBER;;;6A;MARITIME COMMUNICATIONS ALTERNATE CHANNEL NUMBER;;2080;3-5;M*
