FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;QUANTITY ON HAND;;;1A;QUANTITY ON HAND;;1044/110;1-6;M
2;PART IDENTIFICATION DESIGNATOR;;;2A;PART IDENTIFICATION DESIGNATOR;;1022/318;1-50;M
3;STOCK NUMBER;;;3A;NATO STOCK NUMBER;NATO;1012/61;1-20;O
;STOCK NUMBER;;;3B;NATIONAL STOCK NUMBER;;1012/332;;
