FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;SEA STATE OF HEAD SEAS;;;1A;SEA STATE OF HEAD SEAS;;1392/2;1-1;M
2;SEA STATE OF BEAM SEAS;;;2A;SEA STATE OF BEAM SEAS;;1392/3;1-1;M
3;SEA STATE OF STERN SEAS;;;3A;SEA STATE OF STERN SEAS;;1392/4;1-1;O
4;WIND SPEED ENDURABLE WITH STERN SE, 0-1 DECIMAL PT PERMITTED;;;4A;WIND SPEED ENDURABLE WITH STERN SE, 0-1 DECIMAL PT PERMITTED;;1061/11;1-6;O
