FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;CONSTRUCTION MATERIAL;;;1A;CONSTRUCTION MATERIAL;;1592/5;2-2;M
