FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;ROUTE TYPE RIGHT BANK;;;1A;ROUTE TYPE RIGHT BANK;;1704/2;1-1;M
2;ROUTE IDENTIFIER RIGHT BANK;;;2A;ROUTE IDENTIFIER;;1069/2;1-15;M
3;ROUTE TYPE LEFT BANK;;;3A;ROUTE TYPE LEFT BANK;;1704/3;1-1;M
4;ROUTE IDENTIFIER LEFT BANK;;;4A;ROUTE IDENTIFIER;;1069/2;1-15;M
