FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;TARGET PRIORITY;;;1A;TARGET PRIORITY;;1076/6;1-1;M
