FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;NATURE OF MATERIAL RIGHT BANK;;;1A;NATURE OF MATERIAL RIGHT BANK;;1592/6;2-2;M
2;NATURE OF MATERIAL RIGHT BOTTOM;;;2A;NATURE OF MATERIAL RIGHT BOTTOM;;1592/7;2-2;M
3;NATURE OF MATERIAL BOTTOM CENTRE;;;3A;NATURE OF MATERIAL BOTTOM CENTRE;;1592/8;2-2;M
4;NATURE OF MATERIAL LEFT BOTTOM;;;4A;NATURE OF MATERIAL LEFT BOTTOM;;1592/9;2-2;M
5;NATURE OF MATERIAL LEFT BANK;;;5A;NATURE OF MATERIAL LEFT BANK;;1592/10;2-2;M
