FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;CARGO WEIGHT IN METRIC TONS;;;1A;CARGO WEIGHT IN METRIC TONS;MTONS;1050/6;1-5;M
2;CARGO VOLUME IN CUBIC METRES;;;2A;CARGO VOLUME IN CUBIC METRES;CUBE;1063/6;1-5;M
3;CARGO WEIGHT IN LONG TONS;;;3A;CARGO WEIGHT IN LONG TONS;LTONS;1167/2;1-5;O
4;CARGO VOLUME IN MEASUREMENT TONS;;;4A;CARGO VOLUME IN MEASUREMENT TONS;MEATN;1168/2;1-5;O
