FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;SCREEN LOCATION;;;1A;SCREEN LOCATION;;1427/3;5-5;M
2;UNIT;;;2A;UNIT;;1022/57;1-30;M*
