FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;NATIONALITY;;;1A;NATIONALITY;;1026/2;2-2;M*
2;REMARKS;;;2A;REMARKS;;1357/28;1-68;O*
