FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;ROUTE SECTION NUMBER;;;1A;ROUTE SECTION NUMBER;;1012/288;2-2;M
