FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;AAW CAPABILITY;;;1A;WARFARE DISCIPLINE CAPABILITY;;1114/5;1-2;M
2;SUBMARINE AAW READINESS;;;2A;SUBMARINE WARFARE READINESS;;1230/2;1-1;C
3;SUBMARINE AAW CREW CAPABILITY;;;3A;CREW PROFICIENCY;;1806/2;1-1;C
4;AAW ENABLERS;;;4A;SUBMARINE AAW ENABLER;;1114/7;2-2;C
