FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;ROAD MOVEMENT TYPE;;;1A;ROAD MOVEMENT TYPE;;1862/5;2-4;M
