FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;RIGHT INDICATOR;;;1A;RIGHT INDICATOR;;1027/55;2-3;M
2;LEFT INDICATOR;;;2A;LEFT INDICATOR;;1027/56;2-3;M
