FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;ACE UIC;;;1A;ACE UIC;;2141;7-9;M
2;UNIT EFFECTIVENESS PERCENTAGE;;;2A;UNIT EFFECTIVENESS PERCENTAGE;;1064/8;1-3;M
