FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;PROJECTILE TYPE;;;1A;PROJECTILE TYPE;;1560/2;3-3;M*
