FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;AIRCRAFT CALL SIGN;;;1A;AIRCRAFT CALL SIGN;;1129/9;1-38;M
2;ALTITUDE OR FLIGHT LEVEL;;;2A;ALTITUDE IN HUNDREDS OF FEET;ALT;1255/1;3-3;M
;ALTITUDE OR FLIGHT LEVEL;;;2B;FLIGHT LEVEL NUMBER;FL;1012/42;;
3;PRIMARY FREQUENCY;;;3A;PRIMARY FREQUENCY;;2064;3-14;M
4;PRIMARY COMMUNICATIONS NET DESIGNATOR;;;4A;PRIMARY COMMUNICATIONS NET DESIGNATOR;;1305/6;1-10;M
5;MARITIME COMMUNICATIONS PRIMARY CHANNEL NUMBER;;;5A;MARITIME COMMUNICATIONS PRIMARY CHANNEL NUMBER;;2080;3-5;M
6;ALTERNATE FREQUENCY;;;6A;ALTERNATE FREQUENCY;;2064;3-14;M*
7;ALTERNATE COMMUNICATIONS NET DESIGNATOR;;;7A;ALTERNATE COMMUNICATIONS NET DESIGNATOR;;1305/8;1-10;M*
8;MARITIME COMMUNICATIONS ALTERNATE CHANNEL NUMBER;;;8A;MARITIME COMMUNICATIONS ALTERNATE CHANNEL NUMBER;;2080;3-5;M*
