FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MINE WARFARE CAPABILITY;;;1A;WARFARE DISCIPLINE CAPABILITY;;1114/5;1-2;M
2;SUBMARINE MINE WARFARE READINESS;;;2A;SUBMARINE WARFARE READINESS;;1230/2;1-1;C
3;SUBMARINE MINE WARFARE CREW CAPABILITY;;;3A;CREW PROFICIENCY;;1806/2;1-1;C
4;MINE WARFARE ENABLERS;;;4A;SUBMARINE MINE WARFARE ENABLER;;1114/10;1-3;C*
