FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;TARGET LIST DESIGNATOR;;;1A;TARGET LIST DESIGNATOR;;1565/2;3-3;M
