FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;PROPELLANT TYPE;;;1A;PROPELLANT TYPE;;1562/1;5-5;M*
