FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;PLATFORM TYPE;;;1A;PLATFORM TYPE;;1426/2;5-9;M
2;TARGET IDENTIFIER;;;2A;TARGET IDENTIFIER;;1416/1;1-30;M
3;MARITIME DISTANCE;;;3A;MARITIME DISTANCE;;2158;2-8;M
