FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MINEFIELD TYPE;;;1A;MINEFIELD TYPE;;1284/14;2-2;M
