FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;SPECOPS CAPABILITY;;;1A;WARFARE DISCIPLINE CAPABILITY;;1114/5;1-2;M
2;SUBMARINE SPECOPS READINESS;;;2A;SUBMARINE WARFARE READINESS;;1230/2;1-1;C
3;SUBMARINE SPECOPS CREW CAPABILITY;;;3A;CREW PROFICIENCY;;1806/2;1-1;C
4;SPECOPS ENABLERS;;;4A;SUBMARINE SPECIAL OPS ENABLER;;1114/13;2-4;C*
