FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;TERMINAL MODULATION TYPE;;;1A;TERMINAL MODULATION TYPE;;1498/2;4-4;M
2;SATELLITE TERMINAL ERROR CODING INDICATOR;;;2A;SATELLITE TERMINAL ERROR CODING INDICATOR;;1304/3;2-3;M
3;SATELLITE TERMINAL TRANSMIT POWER;;;3A;SATELLITE TERMINAL TRANSMIT POWER;;2310;2-7;M
4;SATELLITE TERMINAL DATA RANDOMIZING INDICATOR CODE;;;4A;SATELLITE TERMINAL DATA RANDOMIZING INDICATOR CODE;;1304/4;2-3;M
5;SATELLITE LOOK ANGLE;;;5A;SATELLITE LOOK ANGLE;;2311;14-14;M
6;TELEPHONE NUMBER;;;6A;TELEPHONE NUMBER;;1361/2;1-23;M
7;CONTACT NAME;;;7A;CONTACT NAME;;1022/7;1-20;O
