FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;CHANGE MINEFIELD EFFECTIVENESS;;;1A;CHANGE MINEFIELD EFFECTIVENESS;;1207/3;1-1;M
