FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MEZ ALTITUDE INDICATOR;;;1A;MEZ ALTITUDE INDICATOR;;1540/4;2-2;M
2;HIMEZ DESIGNATOR;;;2A;HIMEZ DESIGNATOR;;1022/131;1-20;M
3;LOWER ALTITUDE LIMIT;;;3A;MINIMUM ALTITUDE IN HUNDREDS OF FEET;;2164;5-6;M
;LOWER ALTITUDE LIMIT;;;3B;MINIMUM FLIGHT LEVEL;;2129;;
4;UPPER ALTITUDE LIMIT;;;4A;MAXIMUM ALTITUDE IN HUNDREDS OF FEET;;2164;5-6;M
;UPPER ALTITUDE LIMIT;;;4B;MAXIMUM FLIGHT LEVEL;;2129;;
