FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MINE LAYING METHOD;;;1A;MINE LAYING METHOD;;1459/3;2-2;M
2;TIME PERIOD IN MINUTES;;;2A;TIME PERIOD IN MINUTES;;1072/1;1-4;M
