FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;COMMAND AND CONTROL EMISSION CONTROL PLAN;;;1A;EMISSION CONTROL PLAN PHONETIC IDENTIFIER;PHID;1128/11;1-8;M*
;COMMAND AND CONTROL EMISSION CONTROL PLAN;;;1B;EMISSION CONTROL PLAN IDENTIFIER;CPID;1128/8;;
2;DAY-TIME START;;;2A;DTG OF START;;2033;14-14;M*
3;DAY-TIME STOP;;;3A;DTG OF STOP;;2033;14-14;M*
