FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;ANTENNA POLARIZATION CODE;;;1A;ANTENNA POLARIZATION CODE;;1522/1;4-5;M
2;TRANSMISSION RATE IN KILOBITS PER SECOND;;;2A;TRANSMISSION RATE IN KILOBITS PER SECOND;;1521/1;3-4;M
3;CONTROLLING SIDE PRIMARY TRANSMIT FREQ/LINK FREQ BAND;;;3A;CONTROLLING SIDE PRIMARY FREQUENCY;;2064;1-14;M
;CONTROLLING SIDE PRIMARY TRANSMIT FREQ/LINK FREQ BAND;;;3B;TRANSMIT FREQUENCY BAND CODE;;1068/2;;
4;SUBORDINATE SIDE PRIMARY FREQUENCY;;;4A;SUBORDINATE SIDE PRIMARY FREQUENCY;;2064;3-14;C
5;CONTROLLING SIDE ALTERNATE FREQUENCY;;;5A;CONTROLLING SIDE ALTERNATE FREQUENCY;;2064;3-14;O
6;SUBORDINATE SIDE ALTERNATE FREQUENCY;;;6A;SUBORDINATE SIDE ALTERNATE FREQUENCY;;2064;3-14;O
