FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;NUMBER OF DEPLOYMENTS ENDING IN NEXT 24 HOURS;;;1A;NUMBER OF DEPLOYMENTS ENDING IN NEXT 24 HOURS;;1044/316;1-3;M
2;NUMBER OF DEPLOYMENTS ENDING IN NEXT 48 HOURS;;;2A;NUMBER OF DEPLOYMENTS ENDING IN NEXT 48 HOURS;;1044/317;1-3;M
