FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;REFERENCE POINT NAME;;;1A;REFERENCE POINT NAME;;1022/2;1-38;M
2;DIRECTION FROM REFERENCE POINT;;;2A;DIRECTION FROM REFERENCE POINT IN DEGREES;;2321;6-7;M
;DIRECTION FROM REFERENCE POINT;;;2B;DIRECTION FROM REFERENCE POINT IN MILS;;2322;;
3;DISTANCE IN METRES;;;3A;DISTANCE IN METRES;;1052/1;1-4;M
